protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1958-a-fk--14,0,2,-1,,metadata,,
prot-1958-a-fk--14,0,4,-1,,metadata,,
prot-1958-a-fk--14,0,5,-1,,metadata,,
prot-1958-a-fk--14,0,12,-1,,metadata,,
prot-1958-a-fk--14,1,0,-1,,metadata,,
prot-1958-a-fk--14,1,1,-1,,metadata,,
prot-1958-a-fk--14,1,3,-1,,metadata,,
prot-1958-a-fk--14,1,4,-1,,metadata,,
prot-1958-a-fk--14,1,5,-1,,metadata,,
prot-1958-a-fk--14,1,6,-1,,metadata,,
prot-1958-a-fk--14,1,7,-1,,metadata,,
prot-1958-a-fk--14,1,8,-1,,metadata,,
prot-1958-a-fk--14,1,9,-1,,metadata,,
prot-1958-a-fk--14,1,10,-1,,metadata,,
prot-1958-a-fk--14,1,11,-1,,metadata,,
prot-1958-a-fk--14,1,12,-1,,metadata,,
prot-1958-a-fk--14,1,13,-1,,metadata,,
prot-1958-a-fk--14,2,0,-1,,metadata,,
prot-1958-a-fk--14,2,1,-1,,metadata,,
prot-1958-a-fk--14,2,2,-1,,metadata,,
prot-1958-a-fk--14,2,3,-1,,metadata,,
prot-1958-a-fk--14,3,10,-1,,metadata,,
prot-1958-a-fk--14,4,0,-1,,metadata,,
prot-1958-a-fk--14,5,0,-1,,metadata,,
prot-1958-a-fk--14,5,1,-1,,metadata,,
prot-1958-a-fk--14,5,4,0,560e61985149f31c,speech_start,,prot-1958-a-fk--14-unk-5-4-0
prot-1958-a-fk--14,6,0,-1,,metadata,,
prot-1958-a-fk--14,6,6,-1,,metadata,,
prot-1958-a-fk--14,7,0,-1,,metadata,,
prot-1958-a-fk--14,7,3,-1,,metadata,,
prot-1958-a-fk--14,8,0,-1,,metadata,,
prot-1958-a-fk--14,8,2,-1,,metadata,,
prot-1958-a-fk--14,9,0,-1,,metadata,,
prot-1958-a-fk--14,9,3,-1,,metadata,,
prot-1958-a-fk--14,10,0,-1,,metadata,,
prot-1958-a-fk--14,10,2,-1,,metadata,,
prot-1958-a-fk--14,11,0,-1,,metadata,,
prot-1958-a-fk--14,11,1,-1,,metadata,,
prot-1958-a-fk--14,11,2,-1,,metadata,,
prot-1958-a-fk--14,11,5,0,560e61985149f31c,speech_start,,prot-1958-a-fk--14-unk-11-5-0
prot-1958-a-fk--14,11,8,-1,,metadata,,
prot-1958-a-fk--14,12,0,-1,,metadata,,
prot-1958-a-fk--14,12,3,-1,,metadata,,
prot-1958-a-fk--14,12,5,0,f0d538d10bda4e34,speech_start,einar_dahl_c5238d,prot-1958-a-fk--14-einar_dahl_c5238d-12-5-0
prot-1958-a-fk--14,12,5,0,0ba23c147c1beed8,speech_start,einar_dahl_c5238d,prot-1958-a-fk--14-einar_dahl_c5238d-12-5-0
prot-1958-a-fk--14,13,0,-1,,metadata,,
prot-1958-a-fk--14,13,3,-1,,metadata,,
prot-1958-a-fk--14,14,0,-1,,metadata,,
prot-1958-a-fk--14,14,2,0,f0d538d10bda4e34,speech_start,einar_dahl_c5238d,prot-1958-a-fk--14-einar_dahl_c5238d-14-2-0
prot-1958-a-fk--14,14,2,0,0ba23c147c1beed8,speech_start,einar_dahl_c5238d,prot-1958-a-fk--14-einar_dahl_c5238d-14-2-0
