,filename,pattern,txt,person
0,prot-198990--9,36cdc1fd812d7973,av Lennart Brunander (c) till industriministern om ändrade reg- ler för import av tekoprodukter:,Lennart Brunander
0,prot-198990--9,36cdc1fd812d7973,av Annika Åhnberg (vpk) till jordbruksministern om fortsatt forskning kring alternativ odling vid lantbruksuniversitetet:,Annika Åhnberg
0,prot-198990--9,36cdc1fd812d7973,av Viola Claesson (vpk) till kommunikationsministern om kost- naderna för interregional persontrafik på järnväg:,Viola Claesson
1,prot-198990--9,36cdc1fd812d7973,av Gösta Lyngå (mp) till miljö- och energiministern om planerna på en väg mellan Ammarnäs och Norra Fjällnäs i Västerbottens inland:,Gösta Lyngå
2,prot-198990--9,36cdc1fd812d7973,av Bengt Hurtig (vpk) till statsrådet Göran Persson om planerad nybyggnad för gymnasieskolan i Piteå:,Göran Persson
0,prot-198990--9,36cdc1fd812d7973,av Gösta Lyngå (mp) till finansministern om de ekonomiska följ- derna av kärnkraftsavvecklingen:,Gösta Lyngå
1,prot-198990--9,36cdc1fd812d7973,av Paul Ciszuk (mp) till försvarsministern om säkerheten vid kärnkraftverken i händelse av krig eller fredskris:,Paul Ciszuk
0,prot-198990--9,36cdc1fd812d7973,av Carl Frick (mp) till finansministern om de ekonomiska följ- derna av en kärnkraftsolycka:,Carl Frick
1,prot-198990--9,36cdc1fd812d7973,av Anita Stenberg (mp) till socialministern om kärnkraften som ett hot mot människors hälsa:,Anita Stenberg
0,prot-198990--9,36cdc1fd812d7973,av Per Gahrton (mp) till utrikesministern om respekten för Sve- rige som internationellt miljöexempel:,Per Gahrton
1,prot-198990--9,36cdc1fd812d7973,av Ragnhild Pohanka (mp) till arbetsmarknadsministern om be- redskapen för sanering vid en eventuell kärnkraftsolycka:,Ragnhild Pohanka
2,prot-198990--9,36cdc1fd812d7973,av Ragnhild Pohanka (mp) till bostadsministern om rätt till bo- stadslån för flyktingar:,Ragnhild Pohanka
0,prot-198990--9,36cdc1fd812d7973,av Kent Lundgren (mp) till justitieministern om en parlamenta- risk utredning om rättssystemet:,Kent Lundgren
1,prot-198990--9,36cdc1fd812d7973,av Bengt Harding Olson (fp) till civilministern om utfästandet av belöningar för tips i allvarliga brottsutredningar:,Bengt Harding Olson
0,prot-198990--9,36cdc1fd812d7973,av Gudrun Norberg (fp) till finansministern om ändrade regler för utnyttjande av investeringsfonder:,Gudrun Norberg
1,prot-198990--9,36cdc1fd812d7973,av Lola Björkquist (fp) till statsrådet Göran Persson om skolun- dervisningen i etiska frågor:,Göran Persson
0,prot-198990--9,36cdc1fd812d7973,av Åsa Domeij (mp) till miljö- och energiministern om planerad exploatering i Ammerån i Jämtland:,Åsa Domeij
1,prot-198990--9,36cdc1fd812d7973,av Åsa Domeij (mp) till jordbruksministern om de fjällnära sko- garna:,Åsa Domeij
