pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,7,2,6,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,9,1,24,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,10,4,10,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,14,4,18,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,14,4,23,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,16,4,2,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,19,1,13,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,19,1,14,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,22,4,23,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,26,4,15,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,27,2,3,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,31,1,7,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,32,3,19,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,36,6,8,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,42,4,8,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,42,4,21,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,42,4,22,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,42,4,23,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,42,4,24,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,43,3,0,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,45,1,10,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,45,1,16,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,45,1,18,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,45,1,21,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,46,4,9,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,48,4,13,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,49,1,17,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,57,1,19,prot-197576--56
fcfff492e00727b6,Stockholm,Helsingfors,65,16,0,prot-197576--56
