pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,59,1,1,prot-1934--fk--3
fcfff492e00727b6,Stockholm,Helsingfors,63,6,0,prot-1934--fk--3
fcfff492e00727b6,Stockholm,Helsingfors,71,1,0,prot-1934--fk--3
fcfff492e00727b6,Stockholm,Helsingfors,71,1,1,prot-1934--fk--3
fcfff492e00727b6,Stockholm,Helsingfors,72,1,2,prot-1934--fk--3
fcfff492e00727b6,Stockholm,Helsingfors,76,1,1,prot-1934--fk--3
fcfff492e00727b6,Stockholm,Helsingfors,88,1,3,prot-1934--fk--3
fcfff492e00727b6,Stockholm,Helsingfors,103,1,2,prot-1934--fk--3
fcfff492e00727b6,Stockholm,Helsingfors,108,1,1,prot-1934--fk--3
fcfff492e00727b6,Stockholm,Helsingfors,115,9,0,prot-1934--fk--3
