protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-1944-höst-ak--29,0,0,,,metadata,
prot-1944-höst-ak--29,0,3,,,metadata,
prot-1944-höst-ak--29,0,4,,,metadata,
prot-1944-höst-ak--29,0,6,,8f6bb79aaba3167f,speech_start,Åke Wiberg
prot-1944-höst-ak--29,0,7,,,metadata,
prot-1944-höst-ak--29,1,0,,,metadata,
prot-1944-höst-ak--29,2,0,,,metadata,
prot-1944-höst-ak--29,3,0,,,metadata,
prot-1944-höst-ak--29,3,2,,8f6bb79aaba3167f,speech_start,Set Persson
prot-1944-höst-ak--29,4,0,,,metadata,
prot-1944-höst-ak--29,5,0,,,metadata,
prot-1944-höst-ak--29,6,0,,,metadata,
prot-1944-höst-ak--29,7,0,,,metadata,
prot-1944-höst-ak--29,8,0,,,metadata,
prot-1944-höst-ak--29,9,0,,,metadata,
prot-1944-höst-ak--29,10,0,,,metadata,
prot-1944-höst-ak--29,10,3,,,metadata,
prot-1944-höst-ak--29,11,0,,,metadata,
prot-1944-höst-ak--29,12,0,,,metadata,
prot-1944-höst-ak--29,12,2,,8f6bb79aaba3167f,speech_start,Oscar Carlström
prot-1944-höst-ak--29,13,0,,,metadata,
prot-1944-höst-ak--29,14,0,,,metadata,
prot-1944-höst-ak--29,14,2,,8f6bb79aaba3167f,speech_start,Olof Andersson i Malmö
prot-1944-höst-ak--29,15,0,,,metadata,
prot-1944-höst-ak--29,16,0,,,metadata,
prot-1944-höst-ak--29,16,2,,,metadata,
prot-1944-höst-ak--29,17,0,,,metadata,
prot-1944-höst-ak--29,18,0,,,metadata,
prot-1944-höst-ak--29,19,0,,,metadata,
prot-1944-höst-ak--29,19,2,,8f6bb79aaba3167f,speech_start,Per Albin Hansson
prot-1944-höst-ak--29,19,3,,8f6bb79aaba3167f,speech_start,Waldemar Svensson
prot-1944-höst-ak--29,20,0,,,metadata,
prot-1944-höst-ak--29,21,0,,,metadata,
prot-1944-höst-ak--29,22,0,,,metadata,
prot-1944-höst-ak--29,22,3,,8f6bb79aaba3167f,speech_start,Knut Senander
prot-1944-höst-ak--29,23,0,,,metadata,
prot-1944-höst-ak--29,24,0,,,metadata,
prot-1944-höst-ak--29,25,0,,,metadata,
prot-1944-höst-ak--29,26,0,,,metadata,
prot-1944-höst-ak--29,27,0,,,metadata,
prot-1944-höst-ak--29,28,0,,,metadata,
prot-1944-höst-ak--29,28,3,,8f6bb79aaba3167f,speech_start,John Bergvall
prot-1944-höst-ak--29,29,0,,,metadata,
prot-1944-höst-ak--29,30,0,,,metadata,
prot-1944-höst-ak--29,31,0,,,metadata,
prot-1944-höst-ak--29,31,2,,8f6bb79aaba3167f,speech_start,
prot-1944-höst-ak--29,32,0,,,metadata,
prot-1944-höst-ak--29,32,2,,8f6bb79aaba3167f,speech_start,Knut Senander
prot-1944-höst-ak--29,32,4,,,metadata,
prot-1944-höst-ak--29,33,0,,,metadata,
prot-1944-höst-ak--29,33,2,,,metadata,
prot-1944-höst-ak--29,34,0,,,metadata,
prot-1944-höst-ak--29,34,2,,8f6bb79aaba3167f,speech_start,Olof Andersson i Malmö
prot-1944-höst-ak--29,34,3,,,metadata,
prot-1944-höst-ak--29,34,4,,8f6bb79aaba3167f,speech_start,Waldemar Svensson
prot-1944-höst-ak--29,35,0,,,metadata,
prot-1944-höst-ak--29,35,2,,8f6bb79aaba3167f,speech_start,Ernst Wigforss
prot-1944-höst-ak--29,36,0,,,metadata,
prot-1944-höst-ak--29,37,0,,,metadata,
prot-1944-höst-ak--29,38,0,,,metadata,
prot-1944-höst-ak--29,39,0,,,metadata,
prot-1944-höst-ak--29,40,0,,,metadata,
prot-1944-höst-ak--29,41,0,,,metadata,
prot-1944-höst-ak--29,42,0,,,metadata,
prot-1944-höst-ak--29,43,0,,,metadata,
prot-1944-höst-ak--29,44,0,,,metadata,
prot-1944-höst-ak--29,44,2,,8f6bb79aaba3167f,speech_start,Waldemar Svensson
prot-1944-höst-ak--29,45,0,,,metadata,
prot-1944-höst-ak--29,46,0,,,metadata,
prot-1944-höst-ak--29,46,2,,8f6bb79aaba3167f,speech_start,Olof Andersson i Malmö
prot-1944-höst-ak--29,47,0,,,metadata,
prot-1944-höst-ak--29,47,2,,8f6bb79aaba3167f,speech_start,Waldemar Svensson
prot-1944-höst-ak--29,47,3,,8f6bb79aaba3167f,speech_start,Olof Andersson i Malmö
prot-1944-höst-ak--29,47,4,,8f6bb79aaba3167f,speech_start,Waldemar Svensson
prot-1944-höst-ak--29,47,5,,,metadata,
prot-1944-höst-ak--29,47,6,,8f6bb79aaba3167f,speech_start,Set Persson
prot-1944-höst-ak--29,48,0,,,metadata,
prot-1944-höst-ak--29,48,2,,,metadata,
prot-1944-höst-ak--29,49,0,,,metadata,
prot-1944-höst-ak--29,50,0,,,metadata,
prot-1944-höst-ak--29,50,2,,,metadata,
prot-1944-höst-ak--29,51,0,,,metadata,
prot-1944-höst-ak--29,52,0,,,metadata,
prot-1944-höst-ak--29,52,1,,8f6bb79aaba3167f,speech_start,Oscar Carlström
prot-1944-höst-ak--29,52,2,,8f6bb79aaba3167f,speech_start,John Bergvall
prot-1944-höst-ak--29,53,0,,,metadata,
prot-1944-höst-ak--29,53,1,,,metadata,
prot-1944-höst-ak--29,53,8,,,metadata,
prot-1944-höst-ak--29,53,9,,8f6bb79aaba3167f,speech_start,Fridolf Thapper
prot-1944-höst-ak--29,54,0,,,metadata,
prot-1944-höst-ak--29,54,3,,,metadata,
prot-1944-höst-ak--29,54,4,,,metadata,
prot-1944-höst-ak--29,54,6,,,metadata,
prot-1944-höst-ak--29,54,8,,,metadata,
prot-1944-höst-ak--29,55,0,,,metadata,
prot-1944-höst-ak--29,55,1,,,metadata,
prot-1944-höst-ak--29,55,3,,,metadata,
prot-1944-höst-ak--29,55,5,,,metadata,
prot-1944-höst-ak--29,55,7,,,metadata,
prot-1944-höst-ak--29,55,10,,,metadata,
prot-1944-höst-ak--29,55,11,,8f6bb79aaba3167f,speech_start,
prot-1944-höst-ak--29,56,0,,,metadata,
prot-1944-höst-ak--29,56,2,,,metadata,
prot-1944-höst-ak--29,57,0,,,metadata,
prot-1944-höst-ak--29,58,0,,,metadata,
prot-1944-höst-ak--29,59,0,,,metadata,
prot-1944-höst-ak--29,59,3,,,metadata,
prot-1944-höst-ak--29,59,6,,,metadata,
prot-1944-höst-ak--29,59,7,,,metadata,
prot-1944-höst-ak--29,59,8,,,metadata,
