pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,1,3,0,prot-1965-höst-ak--35
7090e83bd0c0a3da,            , ,3,6,0,prot-1965-höst-ak--35
7090e83bd0c0a3da,    , ,3,26,0,prot-1965-höst-ak--35
7090e83bd0c0a3da,             , ,3,29,0,prot-1965-höst-ak--35
7090e83bd0c0a3da,         , ,3,30,0,prot-1965-höst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,14,4,0,prot-1965-höst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,15,4,2,prot-1965-höst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,29,20,3,prot-1965-höst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,62,7,4,prot-1965-höst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,81,3,3,prot-1965-höst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,81,4,0,prot-1965-höst-ak--35
fcfff492e00727b6,Stockholm,Helsingfors,87,8,0,prot-1965-höst-ak--35
