protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-198182--153,0,2,,,metadata,
prot-198182--153,0,3,,,metadata,
prot-198182--153,0,5,,,metadata,
prot-198182--153,0,6,,,metadata,
prot-198182--153,0,8,,,metadata,
prot-198182--153,0,10,,,metadata,
prot-198182--153,3,2,,,metadata,
prot-198182--153,3,7,,,metadata,
prot-198182--153,3,10,,,metadata,
prot-198182--153,3,12,,,metadata,
prot-198182--153,3,13,,,metadata,
prot-198182--153,3,14,,,metadata,
prot-198182--153,3,15,,,metadata,
prot-198182--153,3,16,,,metadata,
prot-198182--153,3,17,,,metadata,
prot-198182--153,3,18,,,metadata,
prot-198182--153,3,19,,,metadata,
prot-198182--153,3,20,,,metadata,
prot-198182--153,3,21,,,metadata,
prot-198182--153,3,22,,,metadata,
prot-198182--153,4,3,,,metadata,
prot-198182--153,4,4,,,metadata,
prot-198182--153,4,5,,,metadata,
prot-198182--153,4,6,,,metadata,
prot-198182--153,4,7,,,metadata,
prot-198182--153,4,9,,,metadata,
prot-198182--153,4,10,,,metadata,
prot-198182--153,4,11,,,metadata,
prot-198182--153,4,12,,,metadata,
prot-198182--153,4,13,,,metadata,
prot-198182--153,4,14,,,metadata,
prot-198182--153,4,15,,,metadata,
prot-198182--153,4,16,,,metadata,
prot-198182--153,4,17,,,metadata,
prot-198182--153,4,18,,,metadata,
prot-198182--153,4,19,,,metadata,
prot-198182--153,4,20,,,metadata,
prot-198182--153,4,21,,,metadata,
prot-198182--153,4,22,,,metadata,
prot-198182--153,4,23,,,metadata,
prot-198182--153,5,0,,,metadata,
prot-198182--153,5,3,,,metadata,
prot-198182--153,5,5,,,metadata,
prot-198182--153,5,6,,,metadata,
prot-198182--153,5,8,,,metadata,
prot-198182--153,5,9,,,metadata,
prot-198182--153,5,10,,,metadata,
prot-198182--153,5,11,,,metadata,
prot-198182--153,5,12,,,metadata,
prot-198182--153,5,13,,,metadata,
prot-198182--153,6,2,,,metadata,
prot-198182--153,6,3,,,metadata,
prot-198182--153,6,5,,,metadata,
prot-198182--153,6,6,,,metadata,
prot-198182--153,6,8,,,metadata,
prot-198182--153,6,11,,,metadata,
prot-198182--153,7,2,,,metadata,
prot-198182--153,7,3,,,metadata,
prot-198182--153,7,5,,,metadata,
prot-198182--153,8,3,,,metadata,
prot-198182--153,8,4,,,metadata,
prot-198182--153,8,6,,,metadata,
prot-198182--153,8,8,,,metadata,
prot-198182--153,9,1,,,metadata,
prot-198182--153,9,2,,,metadata,
prot-198182--153,10,3,,,metadata,
prot-198182--153,11,1,,,metadata,
prot-198182--153,11,2,,,metadata,
prot-198182--153,11,4,,,metadata,
prot-198182--153,12,2,,,metadata,
prot-198182--153,12,4,,f0d538d10bda4e34,speech_start,Evert Svensson
prot-198182--153,13,2,,,metadata,
prot-198182--153,13,3,,,metadata,
prot-198182--153,13,5,,,metadata,
prot-198182--153,14,3,,,metadata,
prot-198182--153,14,4,,,metadata,
prot-198182--153,14,6,,,metadata,
prot-198182--153,15,2,,,metadata,
prot-198182--153,15,3,,,metadata,
prot-198182--153,15,5,,,metadata,
prot-198182--153,16,3,,,metadata,
prot-198182--153,17,1,,,metadata,
prot-198182--153,17,2,,,metadata,
prot-198182--153,17,4,,,metadata,
prot-198182--153,18,3,,d84fc8cb7cb8f0d1,speech_start,Evert Svensson
prot-198182--153,18,4,,,metadata,
prot-198182--153,19,2,,,metadata,
prot-198182--153,19,3,,,metadata,
prot-198182--153,19,5,,,metadata,
prot-198182--153,19,7,,d84fc8cb7cb8f0d1,speech_start,Evert Svensson
prot-198182--153,19,9,,f0d538d10bda4e34,speech_start,Inga Lantz
prot-198182--153,20,3,,,metadata,
prot-198182--153,20,4,,,metadata,
prot-198182--153,20,6,,,metadata,
prot-198182--153,21,0,,,metadata,
prot-198182--153,21,1,,,metadata,
prot-198182--153,22,2,,f0d538d10bda4e34,speech_start,Anita Bråkenhielm
prot-198182--153,22,3,,,metadata,
prot-198182--153,22,4,,,metadata,
prot-198182--153,22,6,,,metadata,
prot-198182--153,22,8,,,metadata,
prot-198182--153,23,2,,,metadata,
prot-198182--153,23,3,,,metadata,
prot-198182--153,23,5,,,metadata,
prot-198182--153,24,4,,d84fc8cb7cb8f0d1,speech_start,Evert Svensson
prot-198182--153,25,1,,,metadata,
prot-198182--153,25,2,,,metadata,
prot-198182--153,25,4,,,metadata,
prot-198182--153,25,7,,d84fc8cb7cb8f0d1,speech_start,Anita Bråkenhielm
prot-198182--153,25,8,,d84fc8cb7cb8f0d1,speech_start,Evert Svensson
prot-198182--153,25,9,,d84fc8cb7cb8f0d1,speech_start,Anita Bråkenhielm
prot-198182--153,26,2,,f0d538d10bda4e34,speech_start,Rune Gustavsson
prot-198182--153,26,3,,,metadata,
prot-198182--153,27,1,,,metadata,
prot-198182--153,27,2,,,metadata,
prot-198182--153,27,4,,,metadata,
prot-198182--153,29,2,,,metadata,
prot-198182--153,29,3,,,metadata,
prot-198182--153,29,4,,,metadata,
prot-198182--153,29,6,,,metadata,
prot-198182--153,30,1,,d84fc8cb7cb8f0d1,speech_start,Evert Svensson
prot-198182--153,30,3,,d84fc8cb7cb8f0d1,speech_start,Evert Svensson
prot-198182--153,30,4,,d84fc8cb7cb8f0d1,speech_start,Inga Lantz
prot-198182--153,30,5,,,metadata,
prot-198182--153,30,6,,,metadata,
prot-198182--153,30,8,,,metadata,
prot-198182--153,31,1,,,metadata,
prot-198182--153,31,2,,,metadata,
prot-198182--153,31,4,,,metadata,
prot-198182--153,31,6,,d84fc8cb7cb8f0d1,speech_start,Rune Gustavsson
prot-198182--153,31,7,,d84fc8cb7cb8f0d1,speech_start,Inga Lantz
prot-198182--153,32,5,,f0d538d10bda4e34,speech_start,Gertrud Sigurdsen
prot-198182--153,32,6,,,metadata,
prot-198182--153,33,1,,,metadata,
prot-198182--153,33,2,,,metadata,
prot-198182--153,33,4,,,metadata,
prot-198182--153,33,7,,,metadata,
prot-198182--153,34,5,,d84fc8cb7cb8f0d1,speech_start,Rune Gustavsson
prot-198182--153,35,0,,,metadata,
prot-198182--153,35,1,,,metadata,
prot-198182--153,35,3,,,metadata,
prot-198182--153,35,5,,f0d538d10bda4e34,speech_start,Sten Svensson
prot-198182--153,37,1,,,metadata,
prot-198182--153,37,2,,,metadata,
prot-198182--153,37,4,,,metadata,
prot-198182--153,38,3,,d84fc8cb7cb8f0d1,speech_start,Sten Svensson
prot-198182--153,38,4,,,metadata,
prot-198182--153,38,5,,,metadata,
prot-198182--153,38,7,,,metadata,
prot-198182--153,39,2,,,metadata,
prot-198182--153,39,3,,,metadata,
prot-198182--153,39,5,,,metadata,
prot-198182--153,39,8,,d84fc8cb7cb8f0d1,speech_start,Sten Svensson
prot-198182--153,39,9,,f0d538d10bda4e34,speech_start,
prot-198182--153,40,3,,,metadata,
prot-198182--153,40,4,,,metadata,
prot-198182--153,40,6,,,metadata,
prot-198182--153,41,2,,,metadata,
prot-198182--153,41,3,,,metadata,
prot-198182--153,41,5,,,metadata,
prot-198182--153,41,12,,,metadata,
prot-198182--153,42,4,,,metadata,
prot-198182--153,42,8,,,metadata,
prot-198182--153,42,11,,,metadata,
prot-198182--153,42,12,,,metadata,
prot-198182--153,42,13,,f0d538d10bda4e34,speech_start,Wilhelm Gustafsson
prot-198182--153,43,1,,,metadata,
prot-198182--153,43,2,,,metadata,
prot-198182--153,43,3,,,metadata,
prot-198182--153,43,4,,,metadata,
prot-198182--153,43,5,,,metadata,
prot-198182--153,43,8,,f0d538d10bda4e34,speech_start,Arne Gadd
prot-198182--153,44,2,,,metadata,
prot-198182--153,44,3,,,metadata,
prot-198182--153,44,4,,,metadata,
prot-198182--153,44,5,,,metadata,
prot-198182--153,44,6,,,metadata,
prot-198182--153,44,8,,,metadata,
prot-198182--153,45,1,,,metadata,
prot-198182--153,45,2,,,metadata,
prot-198182--153,45,3,,,metadata,
prot-198182--153,45,4,,,metadata,
prot-198182--153,45,5,,,metadata,
prot-198182--153,45,6,,f0d538d10bda4e34,speech_start,Stig Josefson
prot-198182--153,45,7,,f0d538d10bda4e34,speech_start,Wilhelm Gustafsson
prot-198182--153,45,8,,f0d538d10bda4e34,speech_start,Stig Josefson
prot-198182--153,46,6,,,metadata,
prot-198182--153,46,8,,,metadata,
prot-198182--153,46,9,,,metadata,
prot-198182--153,46,11,,,metadata,
prot-198182--153,46,13,,,metadata,
prot-198182--153,47,1,,,metadata,
prot-198182--153,47,2,,,metadata,
prot-198182--153,47,3,,,metadata,
prot-198182--153,47,4,,,metadata,
prot-198182--153,47,5,,,metadata,
prot-198182--153,47,7,,f0d538d10bda4e34,speech_start,Lars Gustafsson
prot-198182--153,47,8,,f0d538d10bda4e34,speech_start,Eva Hjelmström
prot-198182--153,48,3,,,metadata,
prot-198182--153,48,4,,,metadata,
prot-198182--153,48,6,,,metadata,
prot-198182--153,48,7,,,metadata,
prot-198182--153,49,1,,,metadata,
prot-198182--153,49,2,,,metadata,
prot-198182--153,49,3,,,metadata,
prot-198182--153,49,4,,,metadata,
prot-198182--153,49,5,,,metadata,
prot-198182--153,49,9,,d84fc8cb7cb8f0d1,speech_start,Lars Gustafsson
prot-198182--153,49,10,,f0d538d10bda4e34,speech_start,Christer Nilsson
prot-198182--153,50,3,,,metadata,
prot-198182--153,50,4,,,metadata,
prot-198182--153,50,5,,f0d538d10bda4e34,speech_start,Åke Polstam
prot-198182--153,50,6,,,metadata,
prot-198182--153,51,1,,,metadata,
prot-198182--153,51,2,,,metadata,
prot-198182--153,51,3,,,metadata,
prot-198182--153,51,4,,,metadata,
prot-198182--153,51,5,,,metadata,
prot-198182--153,51,7,,f0d538d10bda4e34,speech_start,Per-Olof Strindberg
prot-198182--153,52,6,,,metadata,
prot-198182--153,52,7,,,metadata,
prot-198182--153,52,9,,f0d538d10bda4e34,speech_start,Lars Gustafsson
prot-198182--153,52,10,,,metadata,
prot-198182--153,52,11,,,metadata,
prot-198182--153,52,12,,,metadata,
prot-198182--153,52,13,,,metadata,
prot-198182--153,53,1,,,metadata,
prot-198182--153,53,2,,,metadata,
prot-198182--153,53,3,,,metadata,
prot-198182--153,53,4,,,metadata,
prot-198182--153,53,5,,,metadata,
prot-198182--153,53,8,,f0d538d10bda4e34,speech_start,Eva Hjelmström
prot-198182--153,54,5,,,metadata,
prot-198182--153,54,6,,,metadata,
prot-198182--153,54,8,,,metadata,
prot-198182--153,54,9,,,metadata,
prot-198182--153,54,10,,f0d538d10bda4e34,speech_start,Kerstin Ekman
prot-198182--153,54,11,,,metadata,
prot-198182--153,54,13,,,metadata,
prot-198182--153,55,2,,,metadata,
prot-198182--153,55,3,,,metadata,
prot-198182--153,55,5,,,metadata,
prot-198182--153,56,4,,f0d538d10bda4e34,speech_start,Tore Claeson
prot-198182--153,56,5,,,metadata,
prot-198182--153,56,6,,,metadata,
prot-198182--153,56,7,,,metadata,
