protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-1940--ak--1,0,0,,,metadata,
prot-1940--ak--1,0,1,,,metadata,
prot-1940--ak--1,0,5,,,metadata,
prot-1940--ak--1,0,6,,,metadata,
prot-1940--ak--1,0,8,,,metadata,
prot-1940--ak--1,0,10,,,metadata,
prot-1940--ak--1,0,12,,,metadata,
prot-1940--ak--1,1,0,,,metadata,
prot-1940--ak--1,1,6,,,metadata,
prot-1940--ak--1,1,9,,,metadata,
prot-1940--ak--1,2,0,,,metadata,
prot-1940--ak--1,2,5,,,metadata,
prot-1940--ak--1,2,6,,,metadata,
prot-1940--ak--1,2,8,,,metadata,
prot-1940--ak--1,2,10,,,metadata,
prot-1940--ak--1,2,12,,,metadata,
prot-1940--ak--1,3,0,,,metadata,
prot-1940--ak--1,3,3,,,metadata,
prot-1940--ak--1,3,4,,,metadata,
prot-1940--ak--1,4,0,,,metadata,
prot-1940--ak--1,4,1,,,metadata,
prot-1940--ak--1,4,2,,,metadata,
prot-1940--ak--1,4,4,,8f6bb79aaba3167f,speech_start,
prot-1940--ak--1,4,6,,,metadata,
prot-1940--ak--1,4,8,,,metadata,
prot-1940--ak--1,5,0,,,metadata,
prot-1940--ak--1,5,3,,,metadata,
prot-1940--ak--1,5,4,,,metadata,
