,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198485--81
0,metadata,1984/85 78-85,,prot-198485--81
0,metadata,Fredagen den 15 februari,,prot-198485--81
0,metadata,Tisdagen den 19 februari,,prot-198485--81
0,metadata,Onsdagen den 13 februari,,prot-198485--81
0,metadata,Ändring av riks-,,prot-198485--81
1,metadata,gränsen mellan Utskottets hemställan bifölls. Sverige och,,prot-198485--81
0,metadata,4 Riksdagens protokoll 1984/85:78-85,,prot-198485--81
0,metadata,5 Riksdagens protokoll 1984/85:78-85,,prot-198485--81
0,metadata,Nr 81 Onsdagen den 13 februari 1985,,prot-198485--81
0,metadata,6 Riksdagens protokoll 1984/85:78-85,,prot-198485--81
0,metadata,den 13 februari,,prot-198485--81
0,metadata,98 Kammaren åtskildes kl. 14.12.,,prot-198485--81
0,metadata,Förteckning över talare 1984/85 (Siffrorna avser sida i protokollen) 78-85,,prot-198485--81
