,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll =,,prot-198485--127
0,metadata,1984/85 126-127,,prot-198485--127
0,metadata,1984/85:127,,prot-198485--127
0,metadata,Nr 127 Onsdagen den 24 april 1985,,prot-198485--127
0,metadata,9 Riksdagens protokoll 1984/85:126-127,,prot-198485--127
0,metadata,"10 Riksdagens protokoll 1984/85:126-127""",,prot-198485--127
0,metadata,11 Riksdagens protokoll 1984/85:126-127,,prot-198485--127
0,metadata,Krigsmaterielexport,,prot-198485--127
0,metadata,Överläggningen var härmed avslutad.,,prot-198485--127
0,metadata,Onsdagen den 24 april,,prot-198485--127
0,metadata,gotab Stockholm 1985 83027,,prot-198485--127
