,pattern,txt,replacement,filename
0,metadata,1984/85:38-39 28 november 1984,,prot-198485--38
0,metadata,1984/85 38-39,,prot-198485--38
0,metadata,1984/85:38,,prot-198485--38
0,metadata,28 november 1984,,prot-198485--38
0,metadata,Nr 38 Onsdagen den,,prot-198485--38
0,metadata,2 Riksdagens protokoll 1984/85:38-39,,prot-198485--38
0,metadata,3 Riksdagens protokoll 1984/85:38-39,,prot-198485--38
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198485--38
0,metadata,4 Riksdagens protokoll 1984/85:38-39,,prot-198485--38
0,metadata,5 Riksdagens protokoll 1984/85:38-39,,prot-198485--38
0,metadata,6 Riksdagens protokoll 1984/85:38-39,,prot-198485--38
0,metadata,7 Riksdagens protokoll 1984/85:38-39,,prot-198485--38
0,metadata,6 $ Semester,,prot-198485--38
0,metadata,11 $& Kammaren åtskildes kl. 17.51.,,prot-198485--38
0,metadata,minab/gotab Stockholm 1984 79504,,prot-198485--38
