,pattern,txt,replacement,filename
0,metadata,1984/85:28-31 15-20 november 1984,,prot-198485--30
0,metadata,1984/85 28-31,,prot-198485--30
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198485--30
0,metadata,19 november 1984,,prot-198485--30
0,metadata,5 $ Svar på interpellation 1984/85:34 om postverkets befordringspolitik,,prot-198485--30
0,metadata,Nr 30 Måndagen den,,prot-198485--30
0,metadata,9 Riksdagens protokoll 1984/85:28-31,,prot-198485--30
0,metadata,10 $ Svar på interpellation 1984/85:55 och frågorna 1984/85:125 och 133 om åtgärder mot utsläpp av tungmetaller från kommunala reningsverk,,prot-198485--30
0,metadata,10 Riksdagens protokoll 1984/85:28-31,,prot-198485--30
0,metadata,11 Riksdagens protokoll 1984/85:28-31,,prot-198485--30
0,metadata,15 $ Kammaren åtskildes kl. 14.40.,,prot-198485--30
0,metadata,minab/gotab Stockholm 1984 79502,,prot-198485--30
