,pattern,txt,replacement,filename
0,metadata,1984/85:86-88 20-22 februari 1985,,prot-198485--87
0,metadata,1984/85:87,,prot-198485--87
1,metadata,Torsdagen den 21 februari,,prot-198485--87
2,metadata,Kl. 12.00,,prot-198485--87
3,metadata,Förhandlingarna leddes till en början av andre vice talmannen.,,prot-198485--87
0,metadata,58 Svar på fråga 1984/85:385 om åtgärder med anledning av amalgamets bieffekter,,prot-198485--87
0,metadata,7 Riksdagens protokoll 1984/85:86-88,,prot-198485--87
0,metadata,Överläggningen var härmed avslutad.,,prot-198485--87
0,metadata,21 februari 1985,,prot-198485--87
0,metadata,15 $ Svar på fråga 1984/85:403 om en mera rättvisande arbetslöshetsstatistik,,prot-198485--87
0,metadata,1984/85:435 av Per-Richard Molén (m) till statsrådet Birgitta Dahl om oljeföretagens priskrig:,,prot-198485--87
0,metadata,1984/85 86-88,,prot-198485--87
0,metadata,minab/gotab Stockholm 1985 82496,,prot-198485--87
