,pattern,txt,replacement,filename
0,metadata,1984/85:76-77 7 februari 1985,,prot-198485--77
0,metadata,1984/85 Kl. 19.30 76-77 Allmänpolitisk debatt (forts. från prot. 76) ................... 127,,prot-198485--77
0,metadata,1984/85:77,,prot-198485--77
0,metadata,9 Riksdagens protokoll 1984/85:76-77,,prot-198485--77
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198485--77
1,metadata,10 Riksdagens protokoll 1984/85:76-77,,prot-198485--77
0,metadata,NET? Torsdagen den 7 februari 1985,,prot-198485--77
0,metadata,Torsdagen den 7 februari 1985,,prot-198485--77
0,metadata,11 Riksdagens protokoll 1984/85:76-77,,prot-198485--77
1,metadata,Nr 77 Torsdagen den 7 februari 1985,,prot-198485--77
0,metadata,12 Riksdagens protokoll 1984/85:76-77,,prot-198485--77
0,metadata,Överläggningen var härmed avslutad. 17 & Kammaren åtskildes kl. 23.12.,,prot-198485--77
0,metadata,1984/85 76-77,,prot-198485--77
0,metadata,minab/gotab Stockholm 1985 82318,,prot-198485--77
