,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198485--114
0,metadata,1984/85 113-114,,prot-198485--114
0,metadata,1984/85:28 Vissa vallagsfrågor,,prot-198485--114
0,metadata,1984/85:114,,prot-198485--114
0,metadata,Aluminiumförsörjningen,,prot-198485--114
0,metadata,9 Riksdagens protokoll 1984/85:113-114,,prot-198485--114
0,metadata,Mineralpolitik,,prot-198485--114
0,metadata,"22 $ Realisationsvinstbeskattningen, m.m",,prot-198485--114
0,metadata,Nr 114 Onsdagen den 10 april 1985,,prot-198485--114
0,metadata,11 Riksdagens protokoll 1984/85:113-114,,prot-198485--114
0,metadata,han påstår detta. Traktaments-,,prot-198485--114
0,metadata,25 8 Ny viteslagstiftning,,prot-198485--114
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198485--114
0,metadata,Förteckning över talare 1984/85 (Siffrorna avser sida i protokollen) 113-114,,prot-198485--114
0,metadata,minab/gotab Stockholm 1985 83011,,prot-198485--114
