,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198485--67
0,metadata,1984/85 63-67,,prot-198485--67
0,metadata,Onsdagen den 23 januari,,prot-198485--67
0,metadata,1984/85:67,,prot-198485--67
0,metadata,1984/85:945 av Elvy Nilsson m. fl. Nr 67 Förtydligande av sysselsättningsstatistiken Onsdagen den,,prot-198485--67
0,metadata,1984/85:981 av Ingrid Andersson m. fl. Anstånd med militärtjänstgöring för ensamstående fäder,,prot-198485--67
0,metadata,1984/85:1017 av Kjell Johansson Nr 67,,prot-198485--67
0,metadata,1984/85:1053 av Alexander Chrisopoulos och Marie-Ann Johansson Ett transporttekniskt centrum,,prot-198485--67
0,metadata,1984/85:1089 av Sten-Ove Sundström m. fl. Nr 67,,prot-198485--67
0,metadata,1984/85:1125 av Lars Werner m. fl. Nr 67,,prot-198485--67
0,metadata,Nr 67 1984/85:1143 av Thorbjörn Fälldin m. fl.,,prot-198485--67
0,metadata,1984/85:1161 av Karin Ahrland och Hans Petersson i Röstånga Bevarande av bebyggelsen vid Revingehed,,prot-198485--67
0,metadata,Förteckning över talare 1984/85 (Siffrorna avser sida i protokollen) 63-67,,prot-198485--67
