,pattern,txt,replacement,filename
0,metadata,1984/85:70-73 30 januari—5 februari 1985,,prot-198485--71
0,metadata,1984/85 70-73,,prot-198485--71
0,metadata,1984/85:71,,prot-198485--71
0,metadata,4$ Svar på frågorna 1984/85:352 och 355 om principerna för Nr 71 användningen av biståndsmedel,,prot-198485--71
0,metadata,6 $ Svar på fråga 1984/85:303 om en bro över Glafsfjorden vid Skasås i Värmland,,prot-198485--71
0,metadata,Överläggningen var härmed avslutad.,,prot-198485--71
0,metadata,Torsdagen den 31 januari 1985,,prot-198485--71
0,metadata,4 Riksdagens protokoll 1984/85:70-73,,prot-198485--71
0,metadata,15 $ Kammaren åtskildes kl. 14.33.,,prot-198485--71
0,metadata,minab/gotab Stockholm 1985 82020,,prot-198485--71
