,pattern,txt,replacement,filename
0,metadata,1984/85 115-116,,prot-198485--115
0,metadata,5 $ Svar på fråga 1984/85:480 om industrietableringar i Svappavaara och malmfälten,,prot-198485--115
0,metadata,Överläggningen var härmed avslutad.,,prot-198485--115
0,metadata,9 $& Föredrogs men bordlades åter Skatteutskottets betänkande 1984/85:51,,prot-198485--115
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198485--115
0,metadata,3 Riksdagens protokoll 1984/85:115-116,,prot-198485--115
0,metadata,4 Riksdagens protokoll 1984/85:115-116,,prot-198485--115
0,metadata,5 Riksdagens protokoll 1984/85:115-116,,prot-198485--115
0,metadata,Anf. 107 TREDJE VICE TALMANNEN:,,prot-198485--115
1,metadata,1984/85:521 av Pär Granstedt (c) till kommunikationsministern om Södertäljes fjärrtågstrafik:,,prot-198485--115
