,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198485--74
0,metadata,1984/85:74,,prot-198485--74
0,metadata,Nr 74 Onsdagen den 6 februari 1985,,prot-198485--74
0,metadata,2 Riksdagens protokoll 1984/85:74-75,,prot-198485--74
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198485--74
0,metadata,3 Riksdagens protokoll 1984/85:74-75,,prot-198485--74
0,metadata,4 Riksdagens protokoll 1984/85:74-75,,prot-198485--74
0,metadata,5 Riksdagens protokoll 1984/85:74-75,,prot-198485--74
0,metadata,7 Riksdagens protokoll 1984/85:74-75,,prot-198485--74
0,metadata,8 Riksdagens protokoll 1984/85:74-75,,prot-198485--74
0,metadata,den 5 februari,,prot-198485--74
0,metadata,1984/85 74-75,,prot-198485--74
0,metadata,"1984/85 Silfverstrand, Bengt (s) 134, 138, 140 74-75 Ulander, Lars (s) 140 Wachtmeister, Knut (m) 129, 130, 137, 139",,prot-198485--74
