,pattern,txt,replacement,filename
0,metadata,1984/85:49-50 12 december 1984,,prot-198485--49
0,metadata,1984/85 49-50,,prot-198485--49
0,metadata,1984/85:49,,prot-198485--49
0,metadata,12 december 1984,,prot-198485--49
0,metadata,Nr 49 Onsdagen den,,prot-198485--49
0,metadata,2 Riksdagens protokoll 1984/85:49-50,,prot-198485--49
0,metadata,3 Riksdagens protokoll 1984/85:49-50,,prot-198485--49
0,metadata,Onsdagen den 12 december 1984,,prot-198485--49
0,metadata,Nr 49 Onsdagen den 12 december 1984,,prot-198485--49
0,metadata,S Riksdagens protokoll 1984/85:49-50,,prot-198485--49
0,metadata,8 Riksdagens protokoll 1984/85:49-50,,prot-198485--49
0,metadata,129 9 Riksdagens protokoll 1984/85:49-50,,prot-198485--49
0,metadata,1984/85:301 av Anna Wohlin-Andersson (c) till bostadsministern om kårhusprojektet i Linköping:,,prot-198485--49
0,metadata,minab/gotab Stockholm 1984 79579,,prot-198485--49
