,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198485--57
0,metadata,1984/85 56-57,,prot-198485--57
0,metadata,Nr 57 Tisdagen den,,prot-198485--57
0,metadata,10 Riksdagens protokoll 1984/85:56-57,,prot-198485--57
0,metadata,Utskottets hemställan bifölls.,,prot-198485--57
0,metadata,14 $ Slopad kommunal taxering av juridiska personer Nr 57,,prot-198485--57
0,metadata,Nr 57 Tisdagen den 18 december 1984,,prot-198485--57
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198485--57
1,metadata,12 Riksdagens protokoll 1984/85:56-57,,prot-198485--57
0,metadata,Mom. I Utskottets hemställan bifölls.,,prot-198485--57
0,metadata,minab/gotab Stockholm 1985 79577,,prot-198485--57
