,pattern,txt,replacement,filename
0,metadata,1984/85:34-37 22-27 november 1984,,prot-198485--34
0,metadata,1984/85 34-37,,prot-198485--34
0,metadata,Socialutskottets betänkande 1984/85:4 Vissa medicinsk-etiska frågor ...........ssssssssses,,prot-198485--34
0,metadata,Nr 34 Torsdagen den 22 november 1984,,prot-198485--34
0,metadata,5 $ Svar på fråga 1984/85:162 om utrikestrafiken på Sturups flygplats,,prot-198485--34
0,metadata,22 november 1984,,prot-198485--34
0,metadata,2 Riksdagens protokoll 1984/85:34-37,,prot-198485--34
0,metadata,10 $ Svar på fråga 1984/85:181 om kompensation till försvaret för prisstegringar,,prot-198485--34
0,metadata,3 Riksdagens protokoll 1984/85:34-37,,prot-198485--34
0,metadata,Överläggningen var härmed avslutad.,,prot-198485--34
0,metadata,Nr 34 Torsdagen den,,prot-198485--34
0,metadata,4 Riksdagens protokoll 1984/85:34-37,,prot-198485--34
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198485--34
0,metadata,5 Riksdagens protokoll 1984/85:34-37,,prot-198485--34
0,metadata,17 8 Föredrogs socialförsäkringsutskottets betänkanden 1984/85:2 om vissa handikappfrågor och 1984/85:3 om rehabiliteringsfrågor.,,prot-198485--34
0,metadata,6 Riksdagens protokoll 1984/85:34-37,,prot-198485--34
0,metadata,"1984/85:209 av Eric Hägelmark m. fl. 1984/85:210 av Per Petersson m. fl. Ändring i civilförsvarslagen (1960:74), m. m. (prop. 1984/85:49)",,prot-198485--34
0,metadata,1984/85:226 av Lars Hjertén (m) till utrikesministern om den politiska utvecklingen i Zimbabwe:,,prot-198485--34
0,metadata,1984/85:234 av Per Westerberg (m) till finansministern om arvsbeskattningen:,,prot-198485--34
0,metadata,228 Kammaren åtskildes kl. 17.33.,,prot-198485--34
0,metadata,"Feldt, Kjell-Olof, finansminister 100 1984/85 Mattsson, Kjell (c) 102 34-37",,prot-198485--34
0,metadata,minab/gotab Stockholm 1984 79496,,prot-198485--34
