,pattern,txt,replacement,filename
0,metadata,1984/85:142-145 10-15 maj 1985,,prot-198485--143
0,metadata,1984/85 Tisdagen den 14 maj 142-145,,prot-198485--143
0,metadata,Skatteutskottets betänkande 1984/85:49 Vissa uppbördsoch taxeringsfrågor m.m. ........++,,prot-198485--143
0,metadata,1984/85 142-145,,prot-198485--143
0,metadata,1984/85:143,,prot-198485--143
0,metadata,38 Svar på fråga 1984/85:567 om USA:s blockadpolitik mot Nicaragua,,prot-198485--143
0,metadata,4 $ Svar på fråga 1984/85:527 om bilstödet åt handikappade,,prot-198485--143
0,metadata,Överläggningen var härmed avslutad.,,prot-198485--143
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198485--143
1,metadata,4 Riksdagens protokoll 1984/85:142-145,,prot-198485--143
0,metadata,gotab Stockholm 1985 83102,,prot-198485--143
