,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198485--166
0,metadata,1984/85:166,,prot-198485--166
0,metadata,Nr 166 Måndagen den 10 juni 1985,,prot-198485--166
0,metadata,2 Riksdagens protokoll 1984/85:166,,prot-198485--166
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198485--166
0,metadata,3 Riksdagens protokoll 1984/85:166,,prot-198485--166
0,metadata,4 Riksdagens protokoll 1984/85:166,,prot-198485--166
0,metadata,5 Riksdagens protokoll 1984/85:166,,prot-198485--166
0,metadata,6 Riksdagens protokoll 1984/85:166,,prot-198485--166
0,metadata,sektorns förnyelse Anf. 44 KARIN AHRLAND (fp):,,prot-198485--166
0,metadata,Föredrogs kulturutskottets betänkande 1984/85:23 om vissa ersättningar till kyrkofonden (prop. 1984/85:150 delvis).,,prot-198485--166
0,metadata,Måndagen den 10 juni,,prot-198485--166
0,metadata,gotab Stockholm 1985 83147,,prot-198485--166
