,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198485--146
0,metadata,1984/85 146-147,,prot-198485--146
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198485--146
0,metadata,2 Riksdagens protokoll 1984/85:146-147,,prot-198485--146
0,metadata,48 Svar på fråga 1984/85:565 om arbetsmarknadssituationen i Hörnefors,,prot-198485--146
0,metadata,Överläggningen var härmed avslutad.,,prot-198485--146
0,metadata,4 Riksdagens protokoll 1984/85:146-147,,prot-198485--146
0,metadata,Måndagen den 20 maj 1985,,prot-198485--146
0,metadata,Nr 146 Måndagen den 20 maj 1985,,prot-198485--146
0,metadata,Vid remiss av 10 $s Föredrogs och hänvisades proposition Motionerna 1984/85:217,,prot-198485--146
0,metadata,15 $ Kammaren åtskildes kl. 17.02.,,prot-198485--146
