,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198485--82
0,metadata,1984/85 78-85,,prot-198485--82
0,metadata,Fredagen den 15 februari,,prot-198485--82
0,metadata,Tisdagen den 19 februari,,prot-198485--82
0,metadata,Onsdagen den 13 februari,,prot-198485--82
0,metadata,Om planerna på,,prot-198485--82
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198485--82
0,metadata,Överläggningen var härmed avslutad.,,prot-198485--82
0,metadata,Nr 82 Torsdagen den,,prot-198485--82
0,metadata,14 februari 1985 Anf. 44 JOHN ANDERSSON (vpk):,,prot-198485--82
0,metadata,Förteckning över talare 1984/85 (Siffrorna avser sida i protokollen) 78-85,,prot-198485--82
