,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198485--96
0,metadata,1984/85:96,,prot-198485--96
0,metadata,2 Riksdagens protokoll 1984/85:96,,prot-198485--96
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198485--96
0,metadata,3 Riksdagens protokoll 1984/85:96,,prot-198485--96
0,metadata,Nr 96 Onsdagen den 13 mars 1985,,prot-198485--96
0,metadata,4 Riksdagens protokoll 1984/85:96,,prot-198485--96
0,metadata,"7 8 Presstöd, m. m.",,prot-198485--96
0,metadata,5 Riksdagens protokoll 1984/85:96,,prot-198485--96
0,metadata,6 Riksdagens protokoll 1984/85:96,,prot-198485--96
0,metadata,10 8 Föredrogs Skatteutskottets betänkande 1984/85:43 Bevillningsavgift,,prot-198485--96
0,metadata,1984/85:21 Anslag till rättshjälp m. m. (prop. 1984/85:100 delvis),,prot-198485--96
0,metadata,8 Riksdagens protokoll 1984/85:96,,prot-198485--96
0,metadata,9 Riksdagens protokoll 1984/85:96,,prot-198485--96
0,metadata,Utskottets hemställan bifölls.,,prot-198485--96
0,metadata,1984/85:467 av Tommy Franzén (vpk) till kommunikationsministern om televerkets mätning av samtalsmarkeringar:,,prot-198485--96
0,metadata,minab/gotab Stockholm 1985 82543,,prot-198485--96
