,pattern,txt,replacement,filename
0,metadata,1984/85:15-16 24 oktober 1984,,prot-198485--16
0,metadata,1984/85:16,,prot-198485--16
0,metadata,24 oktober 1984,,prot-198485--16
0,metadata,9 Riksdagens protokoll 1984/85:15-16,,prot-198485--16
0,metadata,Nr 16 Onsdagen den,,prot-198485--16
0,metadata,10 Riksdagens protokoll 1984/85:15-16,,prot-198485--16
0,metadata,11 Riksdagens protokoll 1984/85:15-16,,prot-198485--16
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198485--16
2,metadata,12 Riksdagens protokoll 1984/85:15-16,,prot-198485--16
0,metadata,13 Riksdagens protokoll 1984/85:15-16,,prot-198485--16
0,metadata,Nr 16 Onsdagen den 24 oktober 1984,,prot-198485--16
0,metadata,Nr 16 9 $ Kammaren åtskildes kl. 23.46.,,prot-198485--16
0,metadata,1984/85 15-16,,prot-198485--16
