pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,2,2,2,prot-1945-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,17,1,7,prot-1945-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,20,4,1,prot-1945-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,30,1,3,prot-1945-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,36,1,1,prot-1945-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,38,1,0,prot-1945-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,39,3,2,prot-1945-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,40,1,0,prot-1945-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,48,2,0,prot-1945-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,70,1,3,prot-1945-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,72,1,3,prot-1945-höst-fk--40
7090e83bd0c0a3da,                         , ,72,2,0,prot-1945-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,73,1,1,prot-1945-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,75,1,3,prot-1945-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,76,1,1,prot-1945-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,80,1,5,prot-1945-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,90,3,3,prot-1945-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,120,1,1,prot-1945-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,120,3,1,prot-1945-höst-fk--40
fcfff492e00727b6,Stockholm,Helsingfors,121,5,0,prot-1945-höst-fk--40
