protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-1925--ak--6,0,0,,,metadata,
prot-1925--ak--6,0,3,,,metadata,
prot-1925--ak--6,0,4,,,metadata,
prot-1925--ak--6,0,8,,,metadata,
prot-1925--ak--6,0,11,,,metadata,
prot-1925--ak--6,0,13,,,metadata,
prot-1925--ak--6,0,15,,,metadata,
prot-1925--ak--6,0,16,,,metadata,
prot-1925--ak--6,1,0,,,metadata,
prot-1925--ak--6,1,1,,,metadata,
prot-1925--ak--6,1,10,,,metadata,
prot-1925--ak--6,1,14,,,metadata,
prot-1925--ak--6,2,0,,,metadata,
prot-1925--ak--6,2,5,,,metadata,
prot-1925--ak--6,2,9,,,metadata,
prot-1925--ak--6,2,15,,8f6bb79aaba3167f,speech_start,Edvard Lithander
prot-1925--ak--6,2,16,,,metadata,
prot-1925--ak--6,3,0,,,metadata,
prot-1925--ak--6,3,1,,,metadata,
prot-1925--ak--6,3,8,,,metadata,
prot-1925--ak--6,3,10,,,metadata,
prot-1925--ak--6,3,15,,,metadata,
prot-1925--ak--6,4,0,,,metadata,
prot-1925--ak--6,4,3,,,metadata,
prot-1925--ak--6,4,5,,,metadata,
prot-1925--ak--6,4,8,,,metadata,
prot-1925--ak--6,4,9,,,metadata,
prot-1925--ak--6,4,10,,,metadata,
prot-1925--ak--6,5,0,,,metadata,
prot-1925--ak--6,5,1,,,metadata,
prot-1925--ak--6,5,2,,,metadata,
prot-1925--ak--6,5,4,,,metadata,
prot-1925--ak--6,5,9,,,metadata,
prot-1925--ak--6,5,12,,,metadata,
prot-1925--ak--6,6,0,,,metadata,
prot-1925--ak--6,6,1,,,metadata,
prot-1925--ak--6,6,2,,,metadata,
prot-1925--ak--6,6,7,,,metadata,
prot-1925--ak--6,6,8,,,metadata,
prot-1925--ak--6,7,0,,,metadata,
prot-1925--ak--6,7,1,,,metadata,
prot-1925--ak--6,7,2,,,metadata,
prot-1925--ak--6,7,4,,,metadata,
prot-1925--ak--6,7,7,,,metadata,
prot-1925--ak--6,7,9,,,metadata,
prot-1925--ak--6,7,12,,,metadata,
prot-1925--ak--6,7,14,,,metadata,
prot-1925--ak--6,8,0,,,metadata,
prot-1925--ak--6,8,2,,,metadata,
prot-1925--ak--6,9,0,,,metadata,
prot-1925--ak--6,9,2,,,metadata,
prot-1925--ak--6,9,7,,,metadata,
prot-1925--ak--6,9,8,,,metadata,
prot-1925--ak--6,10,0,,,metadata,
prot-1925--ak--6,10,1,,,metadata,
prot-1925--ak--6,10,5,,,metadata,
prot-1925--ak--6,10,10,,,metadata,
prot-1925--ak--6,10,14,,,metadata,
prot-1925--ak--6,11,3,,,metadata,
prot-1925--ak--6,11,6,,,metadata,
prot-1925--ak--6,11,8,,,metadata,
prot-1925--ak--6,11,11,,,metadata,
prot-1925--ak--6,11,16,,,metadata,
prot-1925--ak--6,12,0,,,metadata,
prot-1925--ak--6,12,3,,,metadata,
prot-1925--ak--6,12,5,,,metadata,
prot-1925--ak--6,12,20,,,metadata,
prot-1925--ak--6,13,0,,,metadata,
prot-1925--ak--6,13,1,,,metadata,
prot-1925--ak--6,13,4,,,metadata,
prot-1925--ak--6,13,7,,,metadata,
prot-1925--ak--6,13,8,,,metadata,
