pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
7090e83bd0c0a3da,     , ,0,0,0,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,0,7,0,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,4,8,1,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,4,9,0,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,29,8,1,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,35,2,2,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,35,14,0,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,38,8,4,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,38,8,5,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,38,8,7,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,39,13,3,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,39,13,4,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,39,13,6,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,41,5,1,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,42,3,2,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,43,3,1,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,76,5,2,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,83,5,0,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,88,10,2,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,93,10,0,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,94,3,0,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,108,6,0,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,111,2,1,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,111,4,1,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,112,2,1,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,113,3,0,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,113,6,1,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,116,3,0,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,118,2,2,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,122,6,0,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,123,4,0,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,123,7,1,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,124,2,0,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,124,6,1,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,173,5,1,prot-1958-a-ak--9
fcfff492e00727b6,Stockholm,Helsingfors,193,1,3,prot-1958-a-ak--9
