pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,8,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,1,4,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,7,7,1,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,7,10,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,9,4,1,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,10,4,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,30,5,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,31,7,4,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,31,9,4,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,66,10,1,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,68,4,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,70,6,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,71,4,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,72,5,1,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,78,2,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,81,3,1,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,81,5,2,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,81,6,1,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,82,2,1,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,82,6,1,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,82,7,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,83,5,1,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,84,2,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,84,3,1,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,84,4,1,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,84,8,1,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,86,2,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,86,6,1,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,87,2,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,97,7,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,98,1,1,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,98,2,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,106,2,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,106,11,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,106,11,1,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,106,11,2,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,106,13,1,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,106,13,2,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,106,14,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,107,2,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,107,3,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,107,5,1,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,108,2,0,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,117,8,1,prot-1958-b-ak--4
fcfff492e00727b6,Stockholm,Helsingfors,117,8,2,prot-1958-b-ak--4
