pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,4,7,0,prot-1958-a-ak--6
fcfff492e00727b6,Stockholm,Helsingfors,14,5,1,prot-1958-a-ak--6
fcfff492e00727b6,Stockholm,Helsingfors,17,13,0,prot-1958-a-ak--6
fcfff492e00727b6,Stockholm,Helsingfors,20,19,1,prot-1958-a-ak--6
fcfff492e00727b6,Stockholm,Helsingfors,21,4,0,prot-1958-a-ak--6
fcfff492e00727b6,Stockholm,Helsingfors,21,7,4,prot-1958-a-ak--6
fcfff492e00727b6,Stockholm,Helsingfors,21,8,0,prot-1958-a-ak--6
fcfff492e00727b6,Stockholm,Helsingfors,23,4,0,prot-1958-a-ak--6
fcfff492e00727b6,Stockholm,Helsingfors,24,5,2,prot-1958-a-ak--6
fcfff492e00727b6,Stockholm,Helsingfors,25,3,2,prot-1958-a-ak--6
fcfff492e00727b6,Stockholm,Helsingfors,42,7,0,prot-1958-a-ak--6
fcfff492e00727b6,Stockholm,Helsingfors,42,8,4,prot-1958-a-ak--6
fcfff492e00727b6,Stockholm,Helsingfors,42,10,0,prot-1958-a-ak--6
fcfff492e00727b6,Stockholm,Helsingfors,43,7,1,prot-1958-a-ak--6
fcfff492e00727b6,Stockholm,Helsingfors,61,6,0,prot-1958-a-ak--6
