pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,9,0,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,18,5,1,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,34,6,0,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,35,6,0,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,36,9,0,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,49,12,0,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,49,14,1,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,50,2,0,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,71,4,0,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,90,10,0,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,106,5,1,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,109,6,0,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,109,10,3,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,112,6,2,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,148,4,1,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,150,2,0,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,151,6,0,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,176,4,0,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,188,5,1,prot-1958-a-ak--11
fcfff492e00727b6,Stockholm,Helsingfors,190,3,0,prot-1958-a-ak--11
