pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,7,4,2,prot-1958-b-ak--12
fcfff492e00727b6,Stockholm,Helsingfors,7,5,1,prot-1958-b-ak--12
fcfff492e00727b6,Stockholm,Helsingfors,8,7,1,prot-1958-b-ak--12
fcfff492e00727b6,Stockholm,Helsingfors,8,7,3,prot-1958-b-ak--12
fcfff492e00727b6,Stockholm,Helsingfors,9,6,1,prot-1958-b-ak--12
fcfff492e00727b6,Stockholm,Helsingfors,9,6,3,prot-1958-b-ak--12
fcfff492e00727b6,Stockholm,Helsingfors,36,3,0,prot-1958-b-ak--12
fcfff492e00727b6,Stockholm,Helsingfors,48,4,2,prot-1958-b-ak--12
fcfff492e00727b6,Stockholm,Helsingfors,61,4,0,prot-1958-b-ak--12
fcfff492e00727b6,Stockholm,Helsingfors,62,6,1,prot-1958-b-ak--12
fcfff492e00727b6,Stockholm,Helsingfors,63,3,1,prot-1958-b-ak--12
fcfff492e00727b6,Stockholm,Helsingfors,64,4,1,prot-1958-b-ak--12
fcfff492e00727b6,Stockholm,Helsingfors,65,4,3,prot-1958-b-ak--12
fcfff492e00727b6,Stockholm,Helsingfors,65,5,2,prot-1958-b-ak--12
