pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,20,5,1,prot-1958-b-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,25,1,0,prot-1958-b-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,25,3,1,prot-1958-b-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,25,3,3,prot-1958-b-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,25,3,4,prot-1958-b-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,25,5,0,prot-1958-b-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,25,5,1,prot-1958-b-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,26,3,0,prot-1958-b-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,26,6,2,prot-1958-b-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,26,6,3,prot-1958-b-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,26,6,4,prot-1958-b-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,26,7,0,prot-1958-b-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,26,7,1,prot-1958-b-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,26,7,3,prot-1958-b-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,28,3,1,prot-1958-b-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,70,6,2,prot-1958-b-ak--14
