pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,6,0,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,41,2,1,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,43,3,0,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,48,2,0,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,48,8,0,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,48,11,0,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,48,12,2,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,58,1,8,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,89,6,0,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,93,4,0,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,146,4,1,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,167,5,0,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,173,3,4,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,175,4,3,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,175,4,4,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,176,3,0,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,176,5,1,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,178,4,1,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,183,17,1,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,186,3,0,prot-1958-b-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,186,3,1,prot-1958-b-ak--7
