pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
7090e83bd0c0a3da,     , ,0,0,0,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,0,10,0,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,4,4,0,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,7,3,0,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,8,4,2,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,9,7,1,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,9,10,8,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,10,2,6,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,10,4,17,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,11,5,0,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,16,13,1,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,17,9,0,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,18,6,2,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,18,7,0,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,25,11,0,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,26,5,8,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,26,8,1,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,26,9,10,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,38,5,0,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,38,7,0,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,39,4,0,prot-1958-a-ak--13
fcfff492e00727b6,Stockholm,Helsingfors,39,13,0,prot-1958-a-ak--13
