pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,4,15,0,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,9,1,7,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,9,1,9,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,9,4,1,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,10,1,15,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,12,5,13,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,12,5,15,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,12,10,1,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,12,15,7,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,16,4,0,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,28,7,1,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,29,11,1,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,41,7,2,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,48,11,3,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,49,5,3,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,49,6,1,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,57,4,0,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,58,3,0,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,59,5,0,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,76,3,0,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,83,3,1,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,91,2,0,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,96,13,0,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,104,1,15,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,106,5,5,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,133,7,0,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,133,7,1,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,134,6,3,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,140,2,0,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,144,1,3,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,156,14,0,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,170,11,0,prot-1958-b-ak--3
fcfff492e00727b6,Stockholm,Helsingfors,170,14,0,prot-1958-b-ak--3
