pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,8,0,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,2,7,0,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,2,7,1,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,2,14,2,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,2,21,0,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,3,7,6,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,3,8,0,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,3,11,7,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,3,11,9,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,4,1,5,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,4,5,7,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,28,7,0,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,34,4,0,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,48,6,3,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,82,5,0,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,92,3,0,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,128,11,6,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,129,3,10,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,129,16,1,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,129,18,0,prot-1958-b-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,130,3,1,prot-1958-b-ak--2
