pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
7090e83bd0c0a3da,   , ,0,0,0,prot-1958-b-ak--10
fcfff492e00727b6,Stockholm,Helsingfors,0,12,1,prot-1958-b-ak--10
fcfff492e00727b6,Stockholm,Helsingfors,2,7,1,prot-1958-b-ak--10
fcfff492e00727b6,Stockholm,Helsingfors,9,5,0,prot-1958-b-ak--10
fcfff492e00727b6,Stockholm,Helsingfors,15,4,1,prot-1958-b-ak--10
fcfff492e00727b6,Stockholm,Helsingfors,20,9,0,prot-1958-b-ak--10
fcfff492e00727b6,Stockholm,Helsingfors,23,5,0,prot-1958-b-ak--10
fcfff492e00727b6,Stockholm,Helsingfors,27,4,0,prot-1958-b-ak--10
fcfff492e00727b6,Stockholm,Helsingfors,28,8,0,prot-1958-b-ak--10
fcfff492e00727b6,Stockholm,Helsingfors,33,3,0,prot-1958-b-ak--10
fcfff492e00727b6,Stockholm,Helsingfors,34,2,1,prot-1958-b-ak--10
fcfff492e00727b6,Stockholm,Helsingfors,35,6,0,prot-1958-b-ak--10
