pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,6,0,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,2,13,2,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,8,9,2,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,10,5,0,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,11,5,0,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,12,5,1,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,12,6,1,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,17,3,1,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,19,11,2,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,31,3,0,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,58,7,0,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,60,5,2,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,79,3,0,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,80,2,0,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,82,1,1,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,84,6,0,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,84,8,0,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,87,6,3,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,88,1,0,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,92,6,1,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,93,4,3,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,95,3,0,prot-1958-a-ak--16
fcfff492e00727b6,Stockholm,Helsingfors,96,5,0,prot-1958-a-ak--16
