pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
7090e83bd0c0a3da,   , ,3,1,0,prot-1958-a-ak--8
7090e83bd0c0a3da,    , ,3,3,0,prot-1958-a-ak--8
7090e83bd0c0a3da,   , ,3,5,0,prot-1958-a-ak--8
7090e83bd0c0a3da,        , ,3,6,0,prot-1958-a-ak--8
7090e83bd0c0a3da,   , ,3,8,0,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,7,7,0,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,11,17,0,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,24,7,3,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,30,13,3,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,53,5,0,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,53,6,1,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,58,4,0,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,59,4,0,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,64,3,2,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,64,6,2,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,65,3,0,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,66,5,0,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,67,3,0,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,68,3,0,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,74,5,1,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,88,15,2,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,89,8,0,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,90,6,0,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,91,2,0,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,92,8,1,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,93,4,0,prot-1958-a-ak--8
fcfff492e00727b6,Stockholm,Helsingfors,93,7,0,prot-1958-a-ak--8
