pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
7090e83bd0c0a3da,   , ,3,10,0,prot-1958-a-ak--7
7090e83bd0c0a3da,   , ,3,15,0,prot-1958-a-ak--7
7090e83bd0c0a3da,   , ,3,18,0,prot-1958-a-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,5,5,0,prot-1958-a-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,23,3,2,prot-1958-a-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,50,5,0,prot-1958-a-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,66,2,0,prot-1958-a-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,84,5,0,prot-1958-a-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,85,7,0,prot-1958-a-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,85,8,1,prot-1958-a-ak--7
fcfff492e00727b6,Stockholm,Helsingfors,86,1,1,prot-1958-a-ak--7
