pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,7,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,8,3,1,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,10,4,2,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,13,4,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,15,6,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,32,18,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,34,5,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,37,10,1,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,38,9,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,40,10,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,40,12,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,40,15,1,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,41,6,1,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,42,5,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,42,6,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,45,6,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,47,6,3,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,48,5,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,50,5,3,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,50,6,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,51,7,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,56,7,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,58,5,3,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,59,5,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,60,4,5,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,76,5,2,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,103,5,1,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,120,6,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,122,7,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,124,6,1,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,125,5,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,127,7,3,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,131,7,1,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,133,4,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,149,3,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,149,4,3,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,162,2,4,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,163,6,2,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,166,2,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,171,3,0,prot-1958-a-ak--14
fcfff492e00727b6,Stockholm,Helsingfors,172,10,4,prot-1958-a-ak--14
