pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,5,6,0,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,5,8,0,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,6,12,1,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,8,10,0,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,8,10,2,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,14,10,1,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,15,8,1,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,16,2,6,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,16,17,3,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,20,3,0,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,20,4,0,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,20,5,0,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,24,3,0,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,27,14,1,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,27,16,0,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,27,20,1,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,29,4,2,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,29,8,1,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,29,8,7,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,30,3,0,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,31,10,0,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,31,11,2,prot-1958-a-ak--1
fcfff492e00727b6,Stockholm,Helsingfors,31,15,2,prot-1958-a-ak--1
