pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,6,10,1,prot-1958-a-fk--9
fcfff492e00727b6,Stockholm,Helsingfors,6,12,1,prot-1958-a-fk--9
fcfff492e00727b6,Stockholm,Helsingfors,11,4,1,prot-1958-a-fk--9
fcfff492e00727b6,Stockholm,Helsingfors,11,9,1,prot-1958-a-fk--9
fcfff492e00727b6,Stockholm,Helsingfors,12,3,1,prot-1958-a-fk--9
fcfff492e00727b6,Stockholm,Helsingfors,12,5,1,prot-1958-a-fk--9
fcfff492e00727b6,Stockholm,Helsingfors,18,6,0,prot-1958-a-fk--9
fcfff492e00727b6,Stockholm,Helsingfors,38,15,0,prot-1958-a-fk--9
fcfff492e00727b6,Stockholm,Helsingfors,82,1,2,prot-1958-a-fk--9
fcfff492e00727b6,Stockholm,Helsingfors,82,4,2,prot-1958-a-fk--9
fcfff492e00727b6,Stockholm,Helsingfors,114,3,0,prot-1958-a-fk--9
fcfff492e00727b6,Stockholm,Helsingfors,129,4,0,prot-1958-a-fk--9
fcfff492e00727b6,Stockholm,Helsingfors,134,14,0,prot-1958-a-fk--9
fcfff492e00727b6,Stockholm,Helsingfors,142,4,1,prot-1958-a-fk--9
fcfff492e00727b6,Stockholm,Helsingfors,145,8,0,prot-1958-a-fk--9
fcfff492e00727b6,Stockholm,Helsingfors,145,12,0,prot-1958-a-fk--9
