pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,6,2,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,62,3,1,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,64,5,1,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,71,4,1,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,71,4,2,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,72,4,0,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,79,7,0,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,115,5,0,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,129,4,2,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,129,5,1,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,145,3,3,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,152,3,2,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,154,3,0,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,168,3,1,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,179,8,0,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,190,4,1,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,191,3,2,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,191,6,0,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,192,4,3,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,193,3,1,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,193,3,2,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,195,4,1,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,196,4,0,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,200,3,0,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,204,3,2,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,206,6,2,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,209,4,0,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,222,5,1,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,223,4,0,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,223,5,0,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,227,6,0,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,228,12,3,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,229,1,7,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,229,1,12,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,230,1,11,prot-1958-a-ak--2
fcfff492e00727b6,Stockholm,Helsingfors,231,6,2,prot-1958-a-ak--2
