pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,5,7,1,prot-1950--fk--17
fcfff492e00727b6,Stockholm,Helsingfors,5,9,1,prot-1950--fk--17
fcfff492e00727b6,Stockholm,Helsingfors,7,9,0,prot-1950--fk--17
fcfff492e00727b6,Stockholm,Helsingfors,10,4,0,prot-1950--fk--17
fcfff492e00727b6,Stockholm,Helsingfors,13,11,1,prot-1950--fk--17
fcfff492e00727b6,Stockholm,Helsingfors,14,6,0,prot-1950--fk--17
fcfff492e00727b6,Stockholm,Helsingfors,21,2,1,prot-1950--fk--17
fcfff492e00727b6,Stockholm,Helsingfors,21,5,1,prot-1950--fk--17
fcfff492e00727b6,Stockholm,Helsingfors,26,3,0,prot-1950--fk--17
fcfff492e00727b6,Stockholm,Helsingfors,57,13,0,prot-1950--fk--17
