pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,75,3,1,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,75,4,0,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,81,2,0,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,84,3,0,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,85,4,2,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,92,3,1,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,92,4,2,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,93,4,2,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,94,5,1,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,97,4,0,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,97,6,0,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,100,3,1,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,101,3,1,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,107,6,2,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,108,3,0,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,108,8,0,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,108,8,1,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,109,4,2,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,110,3,2,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,110,5,0,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,110,6,3,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,112,3,1,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,112,6,2,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,112,6,3,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,114,3,1,prot-1950-höst-fk--32
fcfff492e00727b6,Stockholm,Helsingfors,117,3,1,prot-1950-höst-fk--32
