,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1985/86:99—-100,,prot-198586--100
0,metadata,Prot. 1985/86 99-100,,prot-198586--100
0,metadata,1985/86:100 Prot. 1985/86:100,,prot-198586--100
0,metadata,Prot. 1985/86:100 19 mars 1986,,prot-198586--100
0,metadata,"Prot. 1985/86:100 kunderna i fråga om brevbefordran kan uppfyllas, oavsett vilken nivå",,prot-198586--100
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198586--100
0,metadata,Prot. 1985/86:100 Trafikutskottets betänkande 10,,prot-198586--100
0,metadata,lagutskottets betänkande 1985/86:18 om arrendators rätt till friköp.,,prot-198586--100
0,metadata,"Prot. 1985/86:100 för att det skulle bli besvärligt med kontrollen, om man skulle luckra upp",,prot-198586--100
0,metadata,Lokaliseringsbidrag m. m.,,prot-198586--100
0,metadata,Prot. 1985/86:100,,prot-198586--100
0,metadata,9 Riksdagens protokoll 1985186:99—-100,,prot-198586--100
0,metadata,Anslag till datainspektionen,,prot-198586--100
0,metadata,Utskottets hemställan bifölls.,,prot-198586--100
0,metadata,Prot. 1985/86:100 3. Kostnaderna för denna genomgripande omorganisation har inte alls,,prot-198586--100
0,metadata,Ökat förtroendemannainflytande i försäkringskassorna m.m.,,prot-198586--100
0,metadata,17 & Kammaren åtskildes kl. 23.29.,,prot-198586--100
0,metadata,Prot. Förteckning över talare 1985/86 (Siffrorna avser sida i protokollen) 99-100,,prot-198586--100
1,metadata,Onsdagen den 19 mars,,prot-198586--100
0,metadata,"Hammar, Bo (vpk) 132, 134, 135, 139, 142 Prot. Hansson, Agne (c) 116, 118, 119 1985/86 Hasselström Nyvall, Ingrid (fp) 115 99-100",,prot-198586--100
0,metadata,gotab Stockholm 1986 11024,,prot-198586--100
