,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll ÖR 1985/86:165—167 SR,,prot-198586--165
0,metadata,Prot. 1985/86 165-167,,prot-198586--165
0,metadata,1985/86:165,,prot-198586--165
0,metadata,Prot. 1985/86:165 Mom. I b (fördelningspolitikens inriktning) 6 juni 1986,,prot-198586--165
0,metadata,Prot. 1985/86:165 6 juni 1986,,prot-198586--165
0,metadata,"1"""" Riksdagens protokoll 1985/86:165—167",,prot-198586--165
0,metadata,Prot. 1985/86:166 Mom. 3 (upphävande av lagen om skatteutjämningsavgift),,prot-198586--165
0,metadata,Mom. 11 (bosparande) Utskottets hemställan bifölls med 162 röster mot 144 för reservation 7 av Björn Molin m. fl.,,prot-198586--165
0,metadata,Prot. 1985/86:166 6 juni 1986,,prot-198586--165
0,metadata,Prot. 1985/86:165 Mom. 24 (tobaksskatten),,prot-198586--165
0,metadata,Vissa skogspolitiska frågor,,prot-198586--165
0,metadata,ågoi Heger Mom. 6 (anslag till Bidrag till skogsvård m. m.),,prot-198586--165
0,metadata,11 8 Kammaren åtskildes kl. 11.17.,,prot-198586--165
0,metadata,Prot. 1985/86 165—167,,prot-198586--165
