,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1985/86:74—77,,prot-198586--76
0,metadata,Avgjorda ärenden,,prot-198586--76
0,metadata,1985/86:76,,prot-198586--76
0,metadata,Prot. 1985/86:76 11 februari 1986,,prot-198586--76
0,metadata,6 Riksdagens protokoll 1985/86:74-77,,prot-198586--76
0,metadata,Prot. 1985/86:76,,prot-198586--76
0,metadata,7 Riksdagens protokoll 19851/86:74-77,,prot-198586--76
0,metadata,1985/86:115 av Nils G. Åsling (c) till industriministern om industripolitiken:,,prot-198586--76
0,metadata,1985/86:368 av Ylva Annerstedt (fp) till justitieministern om avidentifiering av visst databaserat personregister:,,prot-198586--76
0,metadata,1985/86:375 av Bo Lundgren (m) till statsrådet Bengt K. Å. Johansson om löntagarfondernas aktieplaceringar:,,prot-198586--76
0,metadata,Prot. 1985/86 174-77,,prot-198586--76
0,metadata,Prot. 1985/86 74-77,,prot-198586--76
0,metadata,gotab Stockholm 1986 10548,,prot-198586--76
