,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1985/86:158—-159,,prot-198586--159
0,metadata,Prot. 1985/86 158-159,,prot-198586--159
0,metadata,1985/86:159 Prot. 1985/86:159,,prot-198586--159
0,metadata,Prot. 1985/86:159 2 juni 1986,,prot-198586--159
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198586--159
0,metadata,Prot. 1985/86:159 2juni 1986,,prot-198586--159
0,metadata,Förebyggande åtgärder m. m. mot jordskred och andra naturolyckor Prot. 1985/86:159 2 juni 1986,,prot-198586--159
1,metadata,Förebyggande åtgärder m. m. mot jordskred och andra naturolyckor,,prot-198586--159
0,metadata,"Gotland, m. m.",,prot-198586--159
0,metadata,2 juni 1986,,prot-198586--159
0,metadata,9 Riksdagens protokoll 1985/86:158—-159,,prot-198586--159
0,metadata,Prot. 1985/86:159,,prot-198586--159
0,metadata,Anf. 119 KURT HUGOSSON (s): Gotland; fm:,,prot-198586--159
0,metadata,"Färjetrafiken till Gotland, m. m.",,prot-198586--159
0,metadata,Ändring i körkortslagen,,prot-198586--159
0,metadata,Utsökningsregisterlag m.m.,,prot-198586--159
0,metadata,5. Lagstiftning utan kringgående Prot. 1985/86:159,,prot-198586--159
0,metadata,gotab Stockholm 1986 11255,,prot-198586--159
