,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll ås,,prot-198586--118
0,metadata,1985/86:118 Prot. 1985/86:118,,prot-198586--118
0,metadata,Prot. 1985/86:118 16 april 1986,,prot-198586--118
0,metadata,PEEL As i SR a SE a,,prot-198586--118
0,metadata,8 Riksdagens protokoll 1985/86:117—118,,prot-198586--118
0,metadata,"Prot. 1985/86:118 höjning av anslaget till naturvårdsverket, vilket då inbegriper medel för detta",,prot-198586--118
0,metadata,Jordbruksdepartementets budgetförslag,,prot-198586--118
0,metadata,"fen. När det gäller strukturärenden avslås 3—4 96. Mer är det inte, Bengt Rosén.",,prot-198586--118
0,metadata,minska jordbruksbyråkratin.,,prot-198586--118
0,metadata,Prot. 1985/86:118,,prot-198586--118
0,metadata,11 Riksdagens protokoll 1985/86:117—-118,,prot-198586--118
0,metadata,Prot. 1985/86:118 — de förändringar som är på gång inom de olika sälarterna. De är utrotningsho-,,prot-198586--118
0,metadata,Prot. 1985/86:118 dersom behandling vid vidareförädling och distribution. Så är det inte i dag.,,prot-198586--118
0,metadata,Onsdagen den 16 april,,prot-198586--118
0,metadata,Prot. 1985/86 117—118,,prot-198586--118
0,metadata,gotab Stockholm 1986 11112,,prot-198586--118
