,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1985/86:13—-16,,prot-198586--15
0,metadata,Prot. 1985/86 13-16,,prot-198586--15
0,metadata,Onsdagen den 23 oktober,,prot-198586--15
0,metadata,IR rg AG AG,,prot-198586--15
0,metadata,Prot. 1985/86:15,,prot-198586--15
0,metadata,Prot. 1985/86:15 22 oktober 1985,,prot-198586--15
0,metadata,den 21 oktober,,prot-198586--15
0,metadata,1985/86:94 av Lennart Brunander (c) till industriministern om verksamheten vid Eiser Strump:,,prot-198586--15
0,metadata,1985/86:106 av Hadar Cars (fp) till utrikesministern om Raoul Wallenbergs öde:,,prot-198586--15
0,metadata,1985/86:115 av Margitta Edgren (fp) till industriministern om översyn av rutinerna för debitering av TV-licensavgifter:,,prot-198586--15
0,metadata,1985/86:121 av Lennart Pettersson (s) till utbildningsministern om teknikerbristen på dataoch elektronikområdet:,,prot-198586--15
0,metadata,gotab Stockholm 1985 83525,,prot-198586--15
