,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1985/86:119—-122,,prot-198586--122
0,metadata,Fredagen den 18 april,,prot-198586--122
0,metadata,Avgjorda ärenden,,prot-198586--122
0,metadata,1985/86:122,,prot-198586--122
0,metadata,Prot. 1985/86:122 21 april 1986,,prot-198586--122
0,metadata,1985/86:182 av Per-Richard Molén (m) till statsrådet Bengt K. Å. Johansson om Nordfondens verksamhet:,,prot-198586--122
0,metadata,9 8 Kammaren åtskildes,,prot-198586--122
0,metadata,Prot. Förteckning över talare 1985/86 (Siffrorna avser sida i protokollen),,prot-198586--122
0,metadata,Fredagen den 18 april Förste vice talmannen 147,,prot-198586--122
0,metadata,gotab Stockholm 1986 11136,,prot-198586--122
