,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1985/86:26—-30,,prot-198586--28
0,metadata,Prot. 1985/86 26-30,,prot-198586--28
0,metadata,Fredagen den 15 november,,prot-198586--28
0,metadata,Tisdagen den 19 november,,prot-198586--28
0,metadata,Avgjorda ärenden,,prot-198586--28
0,metadata,1985/86:28,,prot-198586--28
0,metadata,Prot. 1985/86:28,,prot-198586--28
0,metadata,Prot. 1985/86:28 15 november 1985,,prot-198586--28
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198586--28
1,metadata,Om arbetsmarknadspolitiken,,prot-198586--28
0,metadata,5$ Föredrogs och hänvisades Proposition 1985/86:64 till utrikesutskottet,,prot-198586--28
