,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1985/86:45-—47 se,,prot-198586--47
0,metadata,Prot. 1985/86 45-47,,prot-198586--47
0,metadata,1985/86:47,,prot-198586--47
0,metadata,Prot. 1985/86:47,,prot-198586--47
0,metadata,Prot. 1985/86:47 9 december 1985,,prot-198586--47
0,metadata,6 Riksdagens protokoll 1985/86:45-47,,prot-198586--47
0,metadata,"58 Svar på interpellationerna 1985/86:46, 58 och 59 om arbetsgivaravgifterna för spelarersättningar inom idrotten",,prot-198586--47
0,metadata,1 Riksdagens protokoll 1985/86:45-47,,prot-198586--47
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198586--47
1,metadata,9 Riksdagens protokoll 1985/86:45-47,,prot-198586--47
0,metadata,Arbetsmarknadsutskottets betänkande 1985/86:8 Upphävande av fyra lagar på det statliga arbetsgivarområdet (prop. 1985/86:39),,prot-198586--47
0,metadata,14 $& Kammaren åtskildes kl. 15.01.,,prot-198586--47
0,metadata,"Fredagen den 6 december Johansson, Bengt K. Å., statsråd 65, 67, 70 Tobisson, Lars (m) 66, 69, 71",,prot-198586--47
0,metadata,gotab Stockholm 1985 83856,,prot-198586--47
