,pattern,txt,replacement,filename
0,metadata,Prot. 1985/86 1-4,,prot-198586--2
0,metadata,Torsdagen den 3 oktober,,prot-198586--2
0,metadata,Prot. 1985/86:37 av Per Westerberg (m) om rätten att fritt få förvärva,,prot-198586--2
0,metadata,1985/86:2,,prot-198586--2
0,metadata,Prot. 1985/86:2 1oktober 1985,,prot-198586--2
0,metadata,Prot. 1985/86:2 1 oktober 1985,,prot-198586--2
0,metadata,Prot. 1985/86:2,,prot-198586--2
0,metadata,3 $ Regeringsförklaring,,prot-198586--2
0,metadata,4 Riksdagens protokoll 1985/86:1-4,,prot-198586--2
0,metadata,4 & Ceremonin avslutades kl. 14.50.,,prot-198586--2
