,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1985/86:119—-122,,prot-198586--121
0,metadata,Fredagen den 18 april,,prot-198586--121
0,metadata,Avgjorda ärenden,,prot-198586--121
0,metadata,1985/86:121,,prot-198586--121
0,metadata,Prot. 1985/86:121,,prot-198586--121
0,metadata,"Utbildningsutskottets betänkande 1985/86:14 Anslag till grundskolor, m. m. (prop. 1985/86:100 delvis)",,prot-198586--121
0,metadata,Prot. 1985/86:121 18 april 1986,,prot-198586--121
0,metadata,1985/86:492 av Birger Hagård (m) till statsministern om de svenska balternas Prot. 1985/86:121 dubbla medborgarskap: 18 april 1986,,prot-198586--121
0,metadata,Prot. Förteckning över talare 1985/86 (Siffrorna avser sida i protokollen),,prot-198586--121
0,metadata,Fredagen den 18 april Förste vice talmannen 147,,prot-198586--121
0,metadata,gotab Stockholm 1986 11136,,prot-198586--121
