,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll - 1985/86:137—138,,prot-198586--138
1,metadata,Protokoll 12 maj 1986 1985/86:137—138,,prot-198586--138
0,metadata,Prot. Kl. 19.30 1985/86 Svar på interpellationer 137-138 1985/86:173 av Hugo Hegeland (m) om planerna på export av,,prot-198586--138
0,metadata,1985/86:138,,prot-198586--138
0,metadata,Prot. 1985/86:138 12 maj 1986,,prot-198586--138
0,metadata,Kl. 19.30,,prot-198586--138
1,metadata,"Dahl, Birgitta, statsråd 105, 106, 108, 112, 114 Grönvall, Nic (m) 111, 113",,prot-198586--138
2,metadata,"Hegeland, Hugo (m) 105",,prot-198586--138
3,metadata,"Molén, Per-Richard (m) 107, 109, 113",,prot-198586--138
0,metadata,gotab Stockholm 1986 11129,,prot-198586--138
