,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1985/86:101—-104,,prot-198586--102
0,metadata,Prot. Tisdagen den 1 april,,prot-198586--102
0,metadata,Kl. 19.30 Svar på interpellationer,,prot-198586--102
0,metadata,1985/86:102 Prot. 1985/86:102,,prot-198586--102
0,metadata,Prot. 1985/86:102 21 mars 1986,,prot-198586--102
0,metadata,1985/86:156 av Pär Granstedt (c) till jordbruksministern om exploateringen av sand och andra mineraler på havsbotten:,,prot-198586--102
0,metadata,8$ Kammaren åtskildes kl. 10.02.,,prot-198586--102
0,metadata,Tisdagen den 1 april,,prot-198586--102
0,metadata,Prot. 1985/86 101-104,,prot-198586--102
0,metadata,gotab Stockholm 1986 11036,,prot-198586--102
