,filename,pattern,txt,person
0,prot-198788--1,36cdc1fd812d7973,av Britta Bjelle (fp) till civilministern om stärkt rättssäkerhet i besvärsärenden hos länsstyrelse:,Britta Bjelle
0,prot-198788--1,36cdc1fd812d7973,av Lars De Geer (fp) till industriministern om avskaffande av exportförbudet på aluminiumskrot:,Lars De Geer
0,prot-198788--1,36cdc1fd812d7973,av Nic Grönvall (m) till industriministern om statens ägarroll i Procordia:,Nic Grönvall
0,prot-198788--1,36cdc1fd812d7973,av Nic Grönvall (m) till statsrådet Bengt K Å Johansson om rätt för svenska företag till vissa investeringar i utländska företag:,Nic Grönvall
0,prot-198788--1,36cdc1fd812d7973,av Birgitta Hambraeus (c) till bostadsministern om åtgärder mot radon i bostäder:,Birgitta Hambraeus
0,prot-198788--1,36cdc1fd812d7973,av Börje Hörnlund (c) till industriministern om ett regeringsför- slag om infrastrukturella insatser i länen:,Börje Hörnlund
1,prot-198788--1,36cdc1fd812d7973,av Karin Israelsson (c) till socialministern om kokainhandeln på viss restaurang i Stockholm:,Karin Israelsson
0,prot-198788--1,36cdc1fd812d7973,av Gullan Lindblad (m) till socialministern om bekämpandet av sjukdomen aids:,Gullan Lindblad
0,prot-198788--1,36cdc1fd812d7973,av Göte Jonsson (m) till socialministern om alternativ verksam- het på det socialpolitiska området:,Göte Jonsson
0,prot-198788--1,36cdc1fd812d7973,av Ulla Tillander (c) till statsrådet Bengt Lindqvist om svenska kyrkans förskolearbete:,Ulla Tillander
0,prot-198788--1,36cdc1fd812d7973,av Gunnel Jonäng (c) till kommunikationsministern om person- trafiken på norra stambanan:,Gunnel Jonäng
0,prot-198788--1,36cdc1fd812d7973,av Margareta Persson (s) till statsrådet Bengt Göransson om föräldraförsäkringens kontaktdagar:,Bengt Göransson
0,prot-198788--1,36cdc1fd812d7973,av Göthe Knutson (m) till industriministern om verksamheten vid Karlskronavarvet:,Göthe Knutson
0,prot-198788--1,36cdc1fd812d7973,av Olof Johansson (c) till miljö- och energiministern om Sveriges internationella agerande i miljöfrågor:,Olof Johansson
0,prot-198788--1,36cdc1fd812d7973,av Hadar Cars (fp) till statsrådet Anita Gradin om slopande av handelshindren mot import av textilier:,Hadar Cars
1,prot-198788--1,36cdc1fd812d7973,av Lars Leijonborg (fp) till statsrådet Bengt Göransson om rätten att välja skola:,Lars Leijonborg
0,prot-198788--1,36cdc1fd812d7973,av Oswald Söderqvist (vpk) till statsrådet Bengt Göransson om förekomsten av språkfel i Svensk ordbok och Svenska akademiens ordlista:,Oswald Söderqvist
1,prot-198788--1,36cdc1fd812d7973,av Nic Grönvall (m) till utrikesministern om omständigheterna kring viss helikopterflygning i Stockholms skärgård:,Nic Grönvall
0,prot-198788--1,36cdc1fd812d7973,av Karin Ahrland (fp) till statsministern om den sovjetiska närvaron i Afghanistan:,Karin Ahrland
1,prot-198788--1,36cdc1fd812d7973,av Ulla Orring (fp) till justitieministern om information om den nya äktenskapsbalken:,Ulla Orring
2,prot-198788--1,36cdc1fd812d7973,av Tore Claeson (vpk) till bostadsministern om vidgad rätt till bidrag för reparation av fukt- och mögelskadade hus:,Tore Claeson
3,prot-198788--1,36cdc1fd812d7973,av Tore Claeson (vpk) till bostadsministern om vidgad rätt till bostadsbidrag:,Tore Claeson
0,prot-198788--1,36cdc1fd812d7973,av Hugo Bergdahl (fp) till miljö- och energiministern om begräns- ning av freonutsläppen:,Hugo Bergdahl
1,prot-198788--1,36cdc1fd812d7973,av Gullan Lindblad (m) till socialministern om en aids-chef vid socialstyrelsen:,Gullan Lindblad
2,prot-198788--1,36cdc1fd812d7973,av Bo Lundgren (m) till finansministern om avskaffande av skatter som reglerar löntagarfonderna:,Bo Lundgren
0,prot-198788--1,36cdc1fd812d7973,av Maria Leissner (fp) till statsministern om åtgärder för att främja mänskliga rättigheter:,Maria Leissner
0,prot-198788--1,36cdc1fd812d7973,av Bruno Poromaa (s) till finansministern om skatteutjämningen mellan kommunerna:,Bruno Poromaa
1,prot-198788--1,36cdc1fd812d7973,av Göthe Knutson (m) till försvarsministern om sysselsättningen vid Karlskronavarvet:,Göthe Knutson
0,prot-198788--1,36cdc1fd812d7973,av Ylva Annerstedt (fp) till jordbruksministern om försäljningen av äppelplantor:,Ylva Annerstedt
1,prot-198788--1,36cdc1fd812d7973,av Hadar Cars (fp) till utrikesministern om situationen för de baltiska folken:,Hadar Cars
2,prot-198788--1,36cdc1fd812d7973,av Hadar Cars (fp) till statsrådet Anita Gradin om ökad frihandel med livsmedel:,Hadar Cars
